date,visitor,visit_pts,home,home_pts,night_out,result,pt_spread,,,,,,,,
1/8/17,Orlando,95,LA Lakers,111,1,1,16,,,,,,,,
1/8/17,Utah,79,Memphis,88,0,1,9,,,,,,,,
1/8/17,Washington,107,Milwaukee,101,0,0,-6,,,,,,,,
1/8/17,Cleveland,120,Phoenix,116,0,0,-4,,,,,,,,
1/8/17,Detroit,125,Portland,124,0,0,-1,,,,,,,,
1/8/17,Golden State,117,Sacramento,106,0,0,-11,,,,,,,,
1/8/17,Houston,129,Toronto,122,0,0,-7,,,,,,,,
1/9/17,Okla City,109,Chicago,94,0,0,-15,,,,,,,,
1/9/17,Dallas,92,Minnesota,101,0,1,9,,,,,,,,
1/9/17,New Orleans,110,New York,96,1,0,-14,,,,,,,,
1/10/17,Atlanta,117,Brooklyn,97,0,0,-20,,,,,,,,
1/10/17,Miami,95,Golden State,107,0,1,12,,,,,,,,
1/10/17,Charlotte,114,Houston,121,0,1,7,,,,,,,,
1/10/17,Portland,108,LA Lakers,87,1,0,-21,,,,,,,,
1/10/17,Detroit,94,Sacramento,100,0,1,6,,,,,,,,
1/10/17,Milwaukee,109,San Antonio,107,0,0,-2,,,,,,,,
1/10/17,Boston,106,Toronto,114,0,1,8,,,,,,,,
1/10/17,Cleveland,92,Utah,100,0,1,8,,,,,,,,
1/10/17,Chicago,99,Washington,101,0,1,2,,,,,,,,
1/11/17,Washington,108,Boston,117,0,1,9,,,,,,,,
1/11/17,Orlando,96,LA Clippers,105,1,1,9,,,,,,,,
1/11/17,Houston,105,Minnesota,119,0,1,14,,,,,,,,
1/11/17,Memphis,95,Okla City,103,0,1,8,,,,,,,,
1/11/17,New York,97,Philadelphia,98,0,1,1,,,,,,,,
1/11/17,Cleveland,86,Portland,102,0,1,16,,,,,,,,
1/12/17,New Orleans,104,Brooklyn,95,0,0,-9,,,,,,,,
1/12/17,Indiana,112,Denver,140,0,1,28,,,,,,,,
1/12/17,Detroit,107,Golden State,127,0,1,20,,,,,,,,
1/12/17,Chicago,89,New York,104,1,1,15,,,,,,,,
1/12/17,Dallas,113,Phoenix,108,0,0,-5,,,,,,,,
1/12/17,LA Lakers,94,San Antonio,134,0,1,40,,,,,,,,
1/13/17,Boston,103,Atlanta,101,0,0,-2,,,,,,,,
1/13/17,Memphis,110,Houston,105,0,0,-5,,,,,,,,
1/13/17,Miami,108,Milwaukee,116,0,1,8,,,,,,,,
1/13/17,Okla City,86,Minnesota,96,0,1,10,,,,,,,,
1/13/17,Charlotte,93,Philadelphia,102,0,1,9,,,,,,,,
1/13/17,Orlando,115,Portland,109,0,0,-6,,,,,,,,
1/13/17,Cleveland,120,Sacramento,108,0,0,-12,,,,,,,,
1/13/17,Brooklyn,113,Toronto,132,0,1,19,,,,,,,,
1/13/17,Detroit,77,Utah,110,0,1,33,,,,,,,,
1/14/17,New Orleans,99,Chicago,107,0,1,8,,,,,,,,
1/14/17,LA Lakers,97,LA Clippers,113,-1,1,16,,,,,,,,
1/14/17,San Antonio,105,Phoenix,108,0,1,3,,,,,,,,
1/14/17,Orlando,107,Utah,114,0,1,7,,,,,,,,
1/14/17,Philadelphia,93,Washington,109,0,1,16,,,,,,,,
1/15/17,Milwaukee,98,Atlanta,111,0,1,13,,,,,,,,
1/15/17,Houston,137,Brooklyn,112,0,0,-25,,,,,,,,
1/15/17,Minnesota,87,Dallas,98,0,1,11,,,,,,,,
1/15/17,Detroit,102,LA Lakers,97,1,0,-5,,,,,,,,
1/15/17,Chicago,108,Memphis,104,0,0,-4,,,,,,,,
1/15/17,Okla City,122,Sacramento,118,0,0,-4,,,,,,,,
1/15/17,New York,101,Toronto,116,0,1,15,,,,,,,,
1/16/17,Charlotte,98,Boston,108,0,1,10,,,,,,,,
1/16/17,Orlando,112,Denver,125,0,1,13,,,,,,,,
1/16/17,Cleveland,91,Golden State,126,0,1,35,,,,,,,,
1/16/17,New Orleans,95,Indiana,98,0,1,3,,,,,,,,
1/16/17,Okla City,98,LA Clippers,120,1,1,22,,,,,,,,
1/16/17,Philadelphia,113,Milwaukee,104,0,0,-9,,,,,,,,
1/16/17,Atlanta,108,New York,107,1,0,-1,,,,,,,,
1/16/17,Utah,106,Phoenix,101,0,0,-5,,,,,,,,
1/16/17,Portland,101,Washington,120,0,1,19,,,,,,,,
1/17/17,Toronto,119,Brooklyn,109,0,0,-10,,,,,,,,
1/17/17,Dallas,99,Chicago,98,0,0,-1,,,,,,,,
1/17/17,Denver,127,LA Lakers,121,1,0,-6,,,,,,,,
1/17/17,Houston,103,Miami,109,1,1,6,,,,,,,,
1/17/17,Minnesota,114,San Antonio,122,0,1,8,,,,,,,,
1/18/17,New York,117,Boston,106,0,0,-11,,,,,,,,
1/18/17,Portland,85,Charlotte,107,0,1,22,,,,,,,,
1/18/17,Atlanta,95,Detroit,118,0,1,23,,,,,,,,
1/18/17,Okla City,100,Golden State,121,0,1,21,,,,,,,,
1/18/17,Milwaukee,92,Houston,111,0,1,19,,,,,,,,
1/18/17,Orlando,98,New Orleans,118,0,1,20,,,,,,,,
1/18/17,Toronto,89,Philadelphia,94,0,1,5,,,,,,,,
1/18/17,Indiana,106,Sacramento,100,0,0,-6,,,,,,,,
1/18/17,Memphis,101,Washington,104,0,1,3,,,,,,,,
1/19/17,Phoenix,103,Cleveland,118,0,1,15,,,,,,,,
1/19/17,Minnesota,104,LA Clippers,101,1,0,-3,,,,,,,,
1/19/17,Dallas,95,Miami,99,1,1,4,,,,,,,,
1/19/17,Washington,113,New York,110,1,0,-3,,,,,,,,
1/19/17,Denver,104,San Antonio,118,0,1,14,,,,,,,,
1/20/17,Chicago,93,Atlanta,102,0,1,9,,,,,,,,
1/20/17,Toronto,78,Charlotte,113,0,1,35,,,,,,,,
1/20/17,Utah,112,Dallas,107,0,0,-5,,,,,,,,
1/20/17,Golden State,125,Houston,108,0,0,-17,,,,,,,,
1/20/17,Indiana,95,LA Lakers,108,1,1,13,,,,,,,,
1/20/17,Sacramento,91,Memphis,107,0,1,16,,,,,,,,
1/20/17,Brooklyn,143,New Orleans,114,0,0,-29,,,,,,,,
1/20/17,Milwaukee,96,Orlando,112,0,1,16,,,,,,,,
1/20/17,Portland,92,Philadelphia,93,0,1,1,,,,,,,,
1/21/17,Philadelphia,93,Atlanta,110,0,1,17,,,,,,,,
1/21/17,Portland,127,Boston,123,0,0,-4,,,,,,,,
1/21/17,Sacramento,99,Chicago,102,0,1,3,,,,,,,,
1/21/17,Brooklyn,105,Charlotte,112,0,1,7,,,,,,,,
1/21/17,San Antonio,118,Cleveland,115,0,0,-3,,,,,,,,
1/21/17,LA Clippers,98,Denver,123,0,1,25,,,,,,,,
1/21/17,Washington,112,Detroit,113,0,1,1,,,,,,,,
1/21/17,Houston,119,Memphis,95,0,0,-24,,,,,,,,
1/21/17,Milwaukee,97,Miami,109,1,1,12,,,,,,,,
1/21/17,Phoenix,107,New York,105,1,0,-2,,,,,,,,
1/21/17,Indiana,100,Utah,109,0,1,9,,,,,,,,
1/22/17,LA Lakers,73,Dallas,122,0,1,49,,,,,,,,
1/22/17,Denver,108,Minnesota,111,0,1,3,,,,,,,,
1/22/17,Golden State,118,Orlando,98,0,0,-20,,,,,,,,
1/22/17,Phoenix,115,Toronto,103,0,0,-12,,,,,,,,
1/23/17,LA Clippers,115,Atlanta,105,0,0,-10,,,,,,,,
1/23/17,San Antonio,112,Brooklyn,86,0,0,-26,,,,,,,,
1/23/17,Washington,109,Charlotte,99,0,0,-10,,,,,,,,
1/23/17,Sacramento,109,Detroit,104,0,0,-5,,,,,,,,
1/23/17,New York,109,Indiana,103,0,0,-6,,,,,,,,
1/23/17,Golden State,102,Miami,105,1,1,3,,,,,,,,
1/23/17,Houston,114,Milwaukee,127,0,1,13,,,,,,,,
1/23/17,Cleveland,122,New Orleans,124,0,1,2,,,,,,,,
1/23/17,Okla City,97,Utah,95,0,0,-2,,,,,,,,
1/24/17,Utah,93,Denver,103,0,1,10,,,,,,,,
1/24/17,Chicago,100,Orlando,92,0,0,-8,,,,,,,,
1/24/17,LA Clippers,110,Philadelphia,121,0,1,11,,,,,,,,
1/24/17,Minnesota,112,Phoenix,111,0,0,-1,,,,,,,,
1/24/17,San Antonio,108,Toronto,106,0,0,-2,,,,,,,,
1/24/17,Boston,108,Washington,123,0,1,15,,,,,,,,
1/25/17,Houston,109,Boston,120,0,1,11,,,,,,,,
1/25/17,Miami,109,Brooklyn,106,0,0,-3,,,,,,,,
1/25/17,Atlanta,119,Chicago,114,0,0,-5,,,,,,,,
1/25/17,Golden State,113,Charlotte,103,0,0,-10,,,,,,,,
1/25/17,Sacramento,116,Cleveland,112,0,0,-4,,,,,,,,
1/25/17,New York,95,Dallas,103,0,1,8,,,,,,,,
1/25/17,Toronto,99,Memphis,101,0,1,2,,,,,,,,
1/25/17,Philadelphia,114,Milwaukee,109,0,0,-5,,,,,,,,
1/25/17,Okla City,114,New Orleans,105,0,0,-9,,,,,,,,
1/25/17,LA Lakers,98,Portland,105,0,1,7,,,,,,,,
1/26/17,Phoenix,120,Denver,127,0,1,7,,,,,,,,
1/26/17,Indiana,109,Minnesota,103,0,0,-6,,,,,,,,
1/26/17,Dallas,98,Okla City,109,0,1,11,,,,,,,,
1/26/17,LA Lakers,88,Utah,96,0,1,8,,,,,,,,
1/27/17,Washington,112,Atlanta,86,0,0,-26,,,,,,,,
1/27/17,Orlando,98,Boston,128,0,1,30,,,,,,,,
1/27/17,Miami,100,Chicago,88,0,0,-12,,,,,,,,
1/27/17,Brooklyn,116,Cleveland,124,0,1,8,,,,,,,,
1/27/17,Sacramento,111,Indiana,115,0,1,4,,,,,,,,
1/27/17,San Antonio,103,New Orleans,119,0,1,16,,,,,,,,
1/27/17,Charlotte,107,New York,110,1,1,3,,,,,,,,
1/27/17,Houston,123,Philadelphia,118,0,0,-5,,,,,,,,
1/27/17,Memphis,109,Portland,112,0,1,3,,,,,,,,
1/27/17,Milwaukee,86,Toronto,102,0,1,16,,,,,,,,
1/28/17,Sacramento,109,Charlotte,106,0,0,-3,,,,,,,,
1/28/17,LA Clippers,98,Golden State,144,0,1,46,,,,,,,,
1/28/17,Detroit,103,Miami,116,1,1,13,,,,,,,,
1/28/17,Boston,112,Milwaukee,108,0,0,-4,,,,,,,,
1/28/17,Brooklyn,109,Minnesota,129,0,1,20,,,,,,,,
1/28/17,Denver,123,Phoenix,112,0,0,-11,,,,,,,,
1/28/17,Memphis,102,Utah,95,0,0,-7,,,,,,,,
1/29/17,New York,139,Atlanta,142,0,1,3,,,,,,,,
1/29/17,Philadelphia,108,Chicago,121,0,1,13,,,,,,,,
1/29/17,Okla City,91,Cleveland,107,0,1,16,,,,,,,,
1/29/17,Houston,101,Indiana,120,0,1,19,,,,,,,,
1/29/17,Washington,107,New Orleans,94,0,0,-13,,,,,,,,
1/29/17,Golden State,113,Portland,111,0,0,-2,,,,,,,,
1/29/17,Dallas,105,San Antonio,101,0,0,-4,,,,,,,,
1/29/17,Orlando,114,Toronto,113,0,0,-1,,,,,,,,
1/30/17,Detroit,109,Boston,113,0,1,4,,,,,,,,
1/30/17,Cleveland,97,Dallas,104,0,1,7,,,,,,,,
1/30/17,Brooklyn,96,Miami,104,1,1,8,,,,,,,,
1/30/17,Orlando,105,Minnesota,111,0,1,6,,,,,,,,
1/30/17,Sacramento,119,Philadelphia,122,0,1,3,,,,,,,,
1/30/17,Memphis,115,Phoenix,96,0,0,-19,,,,,,,,
1/31/17,Sacramento,83,Houston,105,0,1,22,,,,,,,,
1/31/17,Denver,116,LA Lakers,120,1,1,4,,,,,,,,
1/31/17,Charlotte,98,Portland,115,0,1,17,,,,,,,,
1/31/17,Okla City,94,San Antonio,108,0,1,14,,,,,,,,
1/31/17,New Orleans,106,Toronto,108,0,1,2,,,,,,,,
1/31/17,New York,101,Washington,117,0,1,16,,,,,,,,
2/1/17,Toronto,104,Boston,109,0,1,5,,,,,,,,
2/1/17,New York,95,Brooklyn,90,0,0,-5,,,,,,,,
2/1/17,Minnesota,97,Cleveland,125,0,1,28,,,,,,,,
2/1/17,Philadelphia,95,Dallas,113,0,1,18,,,,,,,,
2/1/17,Memphis,119,Denver,99,0,0,-20,,,,,,,,
2/1/17,New Orleans,98,Detroit,118,0,1,20,,,,,,,,
2/1/17,Charlotte,111,Golden State,126,0,1,15,,,,,,,,
2/1/17,Atlanta,93,Miami,116,1,1,23,,,,,,,,
2/1/17,Chicago,128,Okla City,100,0,0,-28,,,,,,,,
2/1/17,Indiana,98,Orlando,88,0,0,-10,,,,,,,,
2/1/17,LA Clippers,124,Phoenix,114,0,0,-10,,,,,,,,
2/1/17,Milwaukee,88,Utah,104,0,1,16,,,,,,,,
2/2/17,Atlanta,113,Houston,108,0,0,-5,,,,,,,,
2/2/17,Golden State,133,LA Clippers,120,1,0,-13,,,,,,,,
2/2/17,Philadelphia,86,San Antonio,102,0,1,16,,,,,,,,
2/2/17,LA Lakers,108,Washington,116,0,1,8,,,,,,,,
2/3/17,LA Lakers,107,Boston,113,0,1,6,,,,,,,,
2/3/17,Indiana,106,Brooklyn,97,0,0,-9,,,,,,,,
2/3/17,Milwaukee,117,Denver,121,0,1,4,,,,,,,,
2/3/17,Minnesota,108,Detroit,116,0,1,8,,,,,,,,
2/3/17,Chicago,117,Houston,121,0,1,4,,,,,,,,
2/3/17,Memphis,102,Okla City,114,0,1,12,,,,,,,,
2/3/17,Toronto,94,Orlando,102,0,1,8,,,,,,,,
2/3/17,Dallas,108,Portland,104,0,0,-4,,,,,,,,
2/3/17,Phoenix,105,Sacramento,103,0,0,-2,,,,,,,,
2/4/17,Orlando,86,Atlanta,113,0,1,27,,,,,,,,
2/4/17,Detroit,84,Indiana,105,0,1,21,,,,,,,,
2/4/17,Philadelphia,102,Miami,125,1,1,23,,,,,,,,
2/4/17,Memphis,107,Minnesota,99,0,0,-8,,,,,,,,
2/4/17,Cleveland,111,New York,104,1,0,-7,,,,,,,,
2/4/17,Milwaukee,137,Phoenix,112,0,0,-25,,,,,,,,
2/4/17,Golden State,106,Sacramento,109,0,1,3,,,,,,,,
2/4/17,Denver,97,San Antonio,121,0,1,24,,,,,,,,
2/4/17,Charlotte,98,Utah,105,0,1,7,,,,,,,,
2/4/17,New Orleans,91,Washington,105,0,1,14,,,,,,,,
2/5/17,LA Clippers,102,Boston,107,0,1,5,,,,,,,,
2/5/17,Toronto,103,Brooklyn,95,0,0,-8,,,,,,,,
2/5/17,Portland,99,Okla City,105,0,1,6,,,,,,,,
2/6/17,Utah,120,Atlanta,95,0,0,-25,,,,,,,,
2/6/17,Dallas,87,Denver,110,0,1,23,,,,,,,,
2/6/17,Philadelphia,96,Detroit,113,0,1,17,,,,,,,,
2/6/17,Okla City,90,Indiana,93,0,1,3,,,,,,,,
2/6/17,San Antonio,74,Memphis,89,0,1,15,,,,,,,,
2/6/17,Miami,115,Minnesota,113,0,0,-2,,,,,,,,
2/6/17,Phoenix,106,New Orleans,111,0,1,5,,,,,,,,
2/6/17,LA Lakers,121,New York,107,-1,0,-14,,,,,,,,
2/6/17,Chicago,112,Sacramento,107,0,0,-5,,,,,,,,
2/6/17,LA Clippers,109,Toronto,118,0,1,9,,,,,,,,
2/6/17,Cleveland,140,Washington,135,0,0,-5,,,,,,,,
2/7/17,Brooklyn,107,Charlotte,111,0,1,4,,,,,,,,
2/7/17,Portland,114,Dallas,113,0,0,-1,,,,,,,,
2/7/17,Orlando,104,Houston,128,0,1,24,,,,,,,,
2/8/17,Denver,106,Atlanta,117,0,1,11,,,,,,,,
2/8/17,Washington,114,Brooklyn,110,0,0,-4,,,,,,,,
2/8/17,LA Lakers,102,Detroit,121,0,1,19,,,,,,,,
2/8/17,Chicago,92,Golden State,123,0,1,31,,,,,,,,
2/8/17,Cleveland,132,Indiana,117,0,0,-15,,,,,,,,
2/8/17,Phoenix,91,Memphis,110,0,1,19,,,,,,,,
2/8/17,Miami,106,Milwaukee,88,0,0,-18,,,,,,,,
2/8/17,Toronto,109,Minnesota,112,0,1,3,,,,,,,,
2/8/17,Utah,127,New Orleans,94,0,0,-33,,,,,,,,
2/8/17,LA Clippers,119,New York,115,-1,0,-4,,,,,,,,
2/8/17,San Antonio,111,Philadelphia,103,0,0,-8,,,,,,,,
2/8/17,Boston,92,Sacramento,108,0,1,16,,,,,,,,
2/9/17,Houston,107,Charlotte,95,0,0,-12,,,,,,,,
2/9/17,Utah,105,Dallas,112,0,1,7,,,,,,,,
2/9/17,Cleveland,109,Okla City,118,0,1,9,,,,,,,,
2/9/17,Philadelphia,112,Orlando,111,0,0,-1,,,,,,,,
2/9/17,Boston,120,Portland,111,0,0,-9,,,,,,,,
2/10/17,Miami,108,Brooklyn,99,0,0,-9,,,,,,,,
2/10/17,San Antonio,103,Detroit,92,0,0,-11,,,,,,,,
2/10/17,Golden State,122,Memphis,107,0,0,-15,,,,,,,,
2/10/17,LA Lakers,122,Milwaukee,114,0,0,-8,,,,,,,,
2/10/17,New Orleans,122,Minnesota,106,0,0,-16,,,,,,,,
2/10/17,Denver,131,New York,123,1,0,-8,,,,,,,,
2/10/17,Chicago,97,Phoenix,115,0,1,18,,,,,,,,
2/10/17,Atlanta,107,Sacramento,108,0,1,1,,,,,,,,
2/10/17,Indiana,107,Washington,112,0,1,5,,,,,,,,
2/11/17,LA Clippers,107,Charlotte,102,0,0,-5,,,,,,,,
2/11/17,Denver,109,Cleveland,125,0,1,16,,,,,,,,
2/11/17,Orlando,80,Dallas,112,0,1,32,,,,,,,,
2/11/17,Phoenix,102,Houston,133,0,1,31,,,,,,,,
2/11/17,Milwaukee,116,Indiana,100,0,0,-16,,,,,,,,
2/11/17,Golden State,130,Okla City,114,0,0,-16,,,,,,,,
2/11/17,Miami,109,Philadelphia,117,0,1,8,,,,,,,,
2/11/17,Boston,112,Utah,104,0,0,-8,,,,,,,,
2/12/17,Chicago,89,Minnesota,117,0,1,28,,,,,,,,
2/12/17,San Antonio,90,New York,94,1,1,4,,,,,,,,
2/12/17,New Orleans,99,Sacramento,105,0,1,6,,,,,,,,
2/12/17,Detroit,102,Toronto,101,0,0,-1,,,,,,,,
2/13/17,Memphis,112,Brooklyn,103,0,0,-9,,,,,,,,
2/13/17,Philadelphia,105,Charlotte,99,0,0,-6,,,,,,,,
2/13/17,Boston,111,Dallas,98,0,0,-13,,,,,,,,
2/13/17,Golden State,110,Denver,132,0,1,22,,,,,,,,
2/13/17,San Antonio,110,Indiana,106,0,0,-4,,,,,,,,
2/13/17,Orlando,116,Miami,107,1,0,-9,,,,,,,,
2/13/17,Detroit,89,Milwaukee,102,0,1,13,,,,,,,,
2/13/17,New Orleans,110,Phoenix,108,0,0,-2,,,,,,,,
2/13/17,Atlanta,109,Portland,104,0,0,-5,,,,,,,,
2/13/17,LA Clippers,88,Utah,72,0,0,-16,,,,,,,,
2/13/17,Okla City,98,Washington,120,0,1,22,,,,,,,,
2/14/17,Toronto,94,Chicago,105,0,1,11,,,,,,,,
2/14/17,Sacramento,97,LA Lakers,96,1,0,-1,,,,,,,,
2/14/17,Cleveland,116,Minnesota,108,0,0,-8,,,,,,,,
2/15/17,Philadelphia,108,Boston,116,0,1,8,,,,,,,,
2/15/17,Milwaukee,129,Brooklyn,125,0,0,-4,,,,,,,,
2/15/17,Indiana,104,Cleveland,113,0,1,9,,,,,,,,
2/15/17,Minnesota,112,Denver,99,0,0,-13,,,,,,,,
2/15/17,Dallas,91,Detroit,98,0,1,7,,,,,,,,
2/15/17,Sacramento,86,Golden State,109,0,1,23,,,,,,,,
2/15/17,Miami,117,Houston,109,0,0,-8,,,,,,,,
2/15/17,Atlanta,84,LA Clippers,99,1,1,15,,,,,,,,
2/15/17,New Orleans,95,Memphis,91,0,0,-4,,,,,,,,
2/15/17,New York,105,Okla City,116,0,1,11,,,,,,,,
2/15/17,San Antonio,107,Orlando,79,0,0,-28,,,,,,,,
2/15/17,LA Lakers,101,Phoenix,137,0,1,36,,,,,,,,
2/15/17,Charlotte,85,Toronto,90,0,1,5,,,,,,,,
2/15/17,Portland,88,Utah,111,0,1,23,,,,,,,,
2/16/17,Boston,103,Chicago,104,0,1,1,,,,,,,,
2/16/17,Washington,111,Indiana,98,0,0,-13,,,,,,,,
2/23/17,New York,104,Cleveland,119,0,1,15,,,,,,,,
2/23/17,Charlotte,108,Detroit,114,0,1,6,,,,,,,,
2/23/17,LA Clippers,113,Golden State,123,0,1,10,,,,,,,,
2/23/17,Houston,129,New Orleans,99,0,0,-30,,,,,,,,
2/23/17,Portland,112,Orlando,103,0,0,-9,,,,,,,,
2/23/17,Denver,100,Sacramento,116,0,1,16,,,,,,,,
2/24/17,Miami,108,Atlanta,90,0,0,-18,,,,,,,,
2/24/17,Phoenix,121,Chicago,128,0,1,7,,,,,,,,
2/24/17,Brooklyn,109,Denver,129,0,1,20,,,,,,,,
2/24/17,Memphis,92,Indiana,102,0,1,10,,,,,,,,
2/24/17,San Antonio,105,LA Clippers,97,1,0,-8,,,,,,,,
2/24/17,Utah,109,Milwaukee,95,0,0,-14,,,,,,,,
2/24/17,Dallas,84,Minnesota,97,0,1,13,,,,,,,,
2/24/17,LA Lakers,93,Okla City,110,0,1,17,,,,,,,,
2/24/17,Washington,112,Philadelphia,120,0,1,8,,,,,,,,
2/24/17,Boston,97,Toronto,107,0,1,10,,,,,,,,
2/25/17,Chicago,117,Cleveland,99,0,0,-18,,,,,,,,
2/25/17,New Orleans,83,Dallas,96,0,1,13,,,,,,,,
2/25/17,Brooklyn,95,Golden State,112,0,1,17,,,,,,,,
2/25/17,Minnesota,130,Houston,142,0,1,12,,,,,,,,
2/25/17,Indiana,95,Miami,113,1,1,18,,,,,,,,
2/25/17,Philadelphia,109,New York,110,1,1,1,,,,,,,,
2/25/17,Atlanta,86,Orlando,105,0,1,19,,,,,,,,
2/25/17,Charlotte,99,Sacramento,85,0,0,-14,,,,,,,,
2/26/17,Memphis,105,Denver,98,0,0,-7,,,,,,,,
2/26/17,Boston,104,Detroit,98,0,0,-6,,,,,,,,
2/26/17,Charlotte,121,LA Clippers,124,1,1,3,,,,,,,,
2/26/17,San Antonio,119,LA Lakers,98,1,0,-21,,,,,,,,
2/26/17,Phoenix,96,Milwaukee,100,0,1,4,,,,,,,,
2/26/17,New Orleans,110,Okla City,118,0,1,8,,,,,,,,
2/26/17,Portland,106,Toronto,112,0,1,6,,,,,,,,
2/26/17,Utah,102,Washington,92,0,0,-10,,,,,,,,
2/27/17,Atlanta,114,Boston,98,0,0,-16,,,,,,,,
2/27/17,Milwaukee,95,Cleveland,102,0,1,7,,,,,,,,
2/27/17,Miami,89,Dallas,96,0,1,7,,,,,,,,
2/27/17,Indiana,117,Houston,108,0,0,-9,,,,,,,,
2/27/17,Toronto,92,New York,91,1,0,-1,,,,,,,,
2/27/17,Golden State,119,Philadelphia,108,0,0,-11,,,,,,,,
2/27/17,Minnesota,102,Sacramento,88,0,0,-14,,,,,,,,
2/28/17,Denver,125,Chicago,107,0,0,-18,,,,,,,,
2/28/17,Portland,113,Detroit,120,0,1,7,,,,,,,,
2/28/17,Charlotte,109,LA Lakers,104,1,0,-5,,,,,,,,
2/28/17,Phoenix,112,Memphis,130,0,1,18,,,,,,,,
2/28/17,Utah,106,Okla City,109,0,1,3,,,,,,,,
2/28/17,Golden State,108,Washington,112,0,1,4,,,,,,,,
3/1/17,Dallas,95,Atlanta,100,0,1,5,,,,,,,,
3/1/17,Cleveland,99,Boston,103,0,1,4,,,,,,,,
3/1/17,Houston,122,LA Clippers,103,1,0,-19,,,,,,,,
3/1/17,Philadelphia,98,Miami,125,1,1,27,,,,,,,,
3/1/17,Denver,110,Milwaukee,98,0,0,-12,,,,,,,,
3/1/17,Detroit,86,New Orleans,109,0,1,23,,,,,,,,
3/1/17,New York,101,Orlando,90,0,0,-11,,,,,,,,
3/1/17,Brooklyn,109,Sacramento,100,0,0,-9,,,,,,,,
3/1/17,Indiana,99,San Antonio,100,0,1,1,,,,,,,,
3/1/17,Washington,105,Toronto,96,0,0,-9,,,,,,,,
3/1/17,Minnesota,107,Utah,80,0,0,-27,,,,,,,,
3/2/17,Golden State,87,Chicago,94,0,1,7,,,,,,,,
3/2/17,Charlotte,103,Phoenix,120,0,1,17,,,,,,,,
3/2/17,Okla City,109,Portland,114,0,1,5,,,,,,,,
3/3/17,Cleveland,135,Atlanta,130,0,0,-5,,,,,,,,
3/3/17,Memphis,100,Dallas,104,0,1,4,,,,,,,,
3/3/17,Boston,115,LA Lakers,95,1,0,-20,,,,,,,,
3/3/17,LA Clippers,101,Milwaukee,112,0,1,11,,,,,,,,
3/3/17,San Antonio,101,New Orleans,98,0,0,-3,,,,,,,,
3/3/17,Miami,99,Orlando,110,0,1,11,,,,,,,,
3/3/17,New York,102,Philadelphia,105,0,1,3,,,,,,,,
3/3/17,Okla City,111,Phoenix,118,0,1,7,,,,,,,,
3/3/17,Brooklyn,97,Utah,112,0,1,15,,,,,,,,
3/3/17,Toronto,114,Washington,106,0,0,-8,,,,,,,,
3/4/17,LA Clippers,101,Chicago,91,0,0,-10,,,,,,,,
3/4/17,Charlotte,112,Denver,102,0,0,-10,,,,,,,,
3/4/17,Memphis,108,Houston,123,0,1,15,,,,,,,,
3/4/17,Cleveland,92,Miami,120,1,1,28,,,,,,,,
3/4/17,Toronto,94,Milwaukee,101,0,1,7,,,,,,,,
3/4/17,Detroit,136,Philadelphia,106,0,0,-30,,,,,,,,
3/4/17,Brooklyn,116,Portland,130,0,1,14,,,,,,,,
3/4/17,Minnesota,90,San Antonio,97,0,1,7,,,,,,,,
3/5/17,Indiana,97,Atlanta,96,0,0,-1,,,,,,,,
3/5/17,Okla City,89,Dallas,104,0,1,15,,,,,,,,
3/5/17,New Orleans,105,LA Lakers,97,1,0,-8,,,,,,,,
3/5/17,Golden State,112,New York,105,1,0,-7,,,,,,,,
3/5/17,Boston,106,Phoenix,109,0,1,3,,,,,,,,
3/5/17,Utah,110,Sacramento,109,0,0,-1,,,,,,,,
3/5/17,Orlando,114,Washington,115,0,1,1,,,,,,,,
3/6/17,Golden State,119,Atlanta,111,0,0,-8,,,,,,,,
3/6/17,Indiana,88,Charlotte,100,0,1,12,,,,,,,,
3/6/17,Miami,106,Cleveland,98,0,0,-8,,,,,,,,
3/6/17,Sacramento,96,Denver,108,0,1,12,,,,,,,,
3/6/17,Chicago,95,Detroit,109,0,1,14,,,,,,,,
3/6/17,Boston,102,LA Clippers,116,1,1,14,,,,,,,,
3/6/17,Brooklyn,122,Memphis,109,0,0,-13,,,,,,,,
3/6/17,New York,113,Orlando,105,0,0,-8,,,,,,,,
3/6/17,Milwaukee,112,Philadelphia,98,0,0,-14,,,,,,,,
3/6/17,Houston,110,San Antonio,112,0,1,2,,,,,,,,
3/6/17,New Orleans,83,Utah,88,0,1,5,,,,,,,,
3/7/17,LA Lakers,111,Dallas,122,0,1,11,,,,,,,,
3/7/17,Portland,126,Okla City,121,0,0,-5,,,,,,,,
3/7/17,Washington,131,Phoenix,127,0,0,-4,,,,,,,,
3/8/17,Brooklyn,105,Atlanta,110,0,1,5,,,,,,,,
3/8/17,Washington,123,Denver,113,0,0,-10,,,,,,,,
3/8/17,Boston,99,Golden State,86,0,0,-13,,,,,,,,
3/8/17,Utah,115,Houston,108,0,0,-7,,,,,,,,
3/8/17,Detroit,98,Indiana,115,0,1,17,,,,,,,,
3/8/17,Charlotte,101,Miami,108,1,1,7,,,,,,,,
3/8/17,New York,93,Milwaukee,104,0,1,11,,,,,,,,
3/8/17,LA Clippers,91,Minnesota,107,0,1,16,,,,,,,,
3/8/17,Toronto,94,New Orleans,87,0,0,-7,,,,,,,,
3/8/17,Chicago,91,Orlando,98,0,1,7,,,,,,,,
